url|status_code|content_length
https://goerkecourses.com/wapt/module3/egg-hunt/FindingAndApplyingForACourse/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/FindingAndApplyingForCoursesArticle/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/primary_secondary_independent_schools/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/teacher_lesson_plans/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/GCSEs_revision_notes/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/TrainingAndWorkBasedLearning/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/TrainingAndWorkbasedLearningArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/computing/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ie/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/FinancialSupportForAdultLearners/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/FinancialSupportAdultLearnersArticle/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/40556000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/DisabledPeople/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/EducationAndTraining/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/FurtherEducation/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Employment/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/WorkSchemesAndProgrammes/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Jobseekers/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/JobsAndCareers/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/EarlyLearningForUnderFives/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/reference_and_subject_resources/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/UniversityAndHigherEducation/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/QualificationsExplained/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/studying/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/DoItOnlineArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/UsefulContactsByCategory/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/EducationAndLearningContacts/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/EducationAndLearningContactsArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/SiteInformationArticles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/inside_he/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/culture___sport/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/universities___colleges/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/Hl1/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/about_hero/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/assetRoot/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/92/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/35/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/89/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/54/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/39630000/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/news_zone/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/dontstop/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/rae/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/cdl/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/cltp/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/moneytolearn/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/empower/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/iag/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/llp/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/undergraduate_courses/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/english_language_courses/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/thumbnail/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/ouhome/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/thiswebsite/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/dday/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/wyp_yellow_pics/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/findacourse/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/wyp_yellow_top_titles/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/hotufi2/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/helpandadvice/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/featured/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/allabout/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/futuresGateway/|404|280
https://goerkecourses.com/wapt/module3/egg-hunt/provider/|404|280
